user_id,playlist_id,num_of_musics,num_of_musics_with_mbid,danceability,gender,genre_dortmund,genre_electronic,genre_rosamerica,genre_tzanetakis,ismir04_rhythm,mood_acoustic,mood_aggressive,mood_electronic,mood_happy,mood_party,mood_relaxed,mood_sad,moods_mirex,timbre,tonal_atonal,voice_instrumental
23970,27501,7,6,"[('danceable', 4), ('not_danceable', 2)]","[('female', 5), ('male', 1)]","[('electronic', 6)]","[('ambient', 4), ('trance', 2)]","[('rhy', 2), ('pop', 2), ('roc', 1), ('jaz', 1)]","[('jaz', 6)]","[('VienneseWaltz', 3), ('Tango', 2), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 4), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 6)]","[('Cluster5', 4), ('Cluster3', 2)]","[('dark', 5), ('bright', 1)]","[('atonal', 5), ('tonal', 1)]","[('voice', 4), ('instrumental', 2)]"
3396,17414,10,6,"[('not_danceable', 5), ('danceable', 1)]","[('male', 5), ('female', 1)]","[('electronic', 5), ('rock', 1)]","[('ambient', 5), ('trance', 1)]","[('roc', 4), ('cla', 1), ('pop', 1)]","[('jaz', 5), ('roc', 1)]","[('VienneseWaltz', 4), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 5), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 1)]","[('Cluster3', 2), ('Cluster2', 1), ('Cluster1', 1), ('Cluster4', 1), ('Cluster5', 1)]","[('bright', 6)]","[('tonal', 6)]","[('voice', 5), ('instrumental', 1)]"
15404,15590,6,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('trance', 3), ('ambient', 2)]","[('rhy', 2), ('roc', 2), ('dan', 1)]","[('jaz', 5)]","[('VienneseWaltz', 3), ('Rumba-American', 1), ('Samba', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster3', 3), ('Cluster5', 2)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 5)]"
15992,28221,6,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('trance', 3), ('ambient', 2)]","[('roc', 3), ('rhy', 2)]","[('jaz', 5)]","[('VienneseWaltz', 3), ('Rumba-American', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('bright', 3), ('dark', 2)]","[('tonal', 3), ('atonal', 2)]","[('instrumental', 3), ('voice', 2)]"
19220,18735,11,6,"[('not_danceable', 4), ('danceable', 2)]","[('male', 3), ('female', 3)]","[('electronic', 3), ('folkcountry', 2), ('raphiphop', 1)]","[('ambient', 4), ('house', 1), ('trance', 1)]","[('rhy', 2), ('cla', 2), ('hip', 1), ('roc', 1)]","[('jaz', 5), ('roc', 1)]","[('VienneseWaltz', 3), ('Tango', 2), ('ChaChaCha', 1)]","[('acoustic', 4), ('not_acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 6)]","[('not_party', 4), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 1)]","[('sad', 4), ('not_sad', 2)]","[('Cluster3', 4), ('Cluster2', 1), ('Cluster1', 1)]","[('bright', 4), ('dark', 2)]","[('atonal', 4), ('tonal', 2)]","[('voice', 6)]"
20674,26078,12,7,"[('not_danceable', 6), ('danceable', 1)]","[('female', 6), ('male', 1)]","[('electronic', 6), ('rock', 1)]","[('ambient', 7)]","[('jaz', 4), ('rhy', 3)]","[('jaz', 6), ('roc', 1)]","[('Tango', 3), ('VienneseWaltz', 2), ('Rumba-American', 1), ('Waltz', 1)]","[('acoustic', 4), ('not_acoustic', 3)]","[('not_aggressive', 7)]","[('electronic', 4), ('not_electronic', 3)]","[('not_happy', 6), ('happy', 1)]","[('not_party', 7)]","[('relaxed', 7)]","[('not_sad', 4), ('sad', 3)]","[('Cluster5', 4), ('Cluster3', 3)]","[('dark', 5), ('bright', 2)]","[('atonal', 5), ('tonal', 2)]","[('instrumental', 4), ('voice', 3)]"
21392,22760,11,8,"[('not_danceable', 6), ('danceable', 2)]","[('female', 6), ('male', 2)]","[('electronic', 8)]","[('ambient', 6), ('trance', 2)]","[('rhy', 4), ('dan', 1), ('roc', 1), ('cla', 1), ('pop', 1)]","[('jaz', 7), ('roc', 1)]","[('VienneseWaltz', 4), ('Rumba-American', 2), ('Waltz', 1), ('Tango', 1)]","[('not_acoustic', 7), ('acoustic', 1)]","[('not_aggressive', 7), ('aggressive', 1)]","[('electronic', 7), ('not_electronic', 1)]","[('not_happy', 7), ('happy', 1)]","[('not_party', 8)]","[('relaxed', 8)]","[('not_sad', 6), ('sad', 2)]","[('Cluster5', 7), ('Cluster3', 1)]","[('dark', 7), ('bright', 1)]","[('atonal', 6), ('tonal', 2)]","[('instrumental', 6), ('voice', 2)]"
15580,16851,9,5,"[('not_danceable', 5)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('folkcountry', 1)]","[('ambient', 5)]","[('rhy', 1), ('hip', 1), ('roc', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 3), ('VienneseWaltz', 1), ('Rumba-International', 1)]","[('acoustic', 3), ('not_acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 4), ('electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('sad', 4), ('not_sad', 1)]","[('Cluster3', 3), ('Cluster2', 1), ('Cluster5', 1)]","[('bright', 3), ('dark', 2)]","[('tonal', 4), ('atonal', 1)]","[('voice', 4), ('instrumental', 1)]"
17754,17387,6,5,"[('not_danceable', 5)]","[('female', 5)]","[('electronic', 4), ('folkcountry', 1)]","[('ambient', 5)]","[('cla', 3), ('rhy', 1), ('pop', 1)]","[('jaz', 4), ('blu', 1)]","[('Tango', 3), ('VienneseWaltz', 1), ('Waltz', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('sad', 4), ('not_sad', 1)]","[('Cluster3', 4), ('Cluster5', 1)]","[('bright', 3), ('dark', 2)]","[('tonal', 4), ('atonal', 1)]","[('instrumental', 5)]"
2483,29820,13,7,"[('danceable', 4), ('not_danceable', 3)]","[('female', 4), ('male', 3)]","[('electronic', 7)]","[('ambient', 5), ('house', 1), ('trance', 1)]","[('pop', 4), ('rhy', 1), ('dan', 1), ('roc', 1)]","[('jaz', 7)]","[('ChaChaCha', 3), ('VienneseWaltz', 2), ('Tango', 2)]","[('not_acoustic', 5), ('acoustic', 2)]","[('not_aggressive', 7)]","[('electronic', 4), ('not_electronic', 3)]","[('not_happy', 5), ('happy', 2)]","[('not_party', 5), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 2)]","[('Cluster5', 4), ('Cluster2', 2), ('Cluster3', 1)]","[('bright', 4), ('dark', 3)]","[('atonal', 4), ('tonal', 3)]","[('voice', 5), ('instrumental', 2)]"
13132,16036,8,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 5)]","[('electronic', 5)]","[('trance', 2), ('ambient', 2), ('house', 1)]","[('pop', 2), ('hip', 1), ('rhy', 1), ('dan', 1)]","[('jaz', 5)]","[('ChaChaCha', 3), ('VienneseWaltz', 2)]","[('not_acoustic', 5)]","[('not_aggressive', 5)]","[('electronic', 5)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 5)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 5)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
15955,16066,10,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('hip', 1), ('rhy', 1), ('dan', 1), ('roc', 1), ('pop', 1)]","[('jaz', 5)]","[('ChaChaCha', 2), ('Rumba-American', 1), ('Waltz', 1), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 4), ('party', 1)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 4), ('Cluster3', 1)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 4), ('voice', 1)]"
15001,18682,10,5,"[('danceable', 3), ('not_danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('rock', 1)]","[('ambient', 4), ('trance', 1)]","[('roc', 4), ('pop', 1)]","[('jaz', 5)]","[('ChaChaCha', 4), ('Rumba-American', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('not_electronic', 3), ('electronic', 2)]","[('happy', 3), ('not_happy', 2)]","[('party', 3), ('not_party', 2)]","[('not_relaxed', 4), ('relaxed', 1)]","[('not_sad', 5)]","[('Cluster5', 3), ('Cluster3', 1), ('Cluster1', 1)]","[('bright', 3), ('dark', 2)]","[('tonal', 4), ('atonal', 1)]","[('instrumental', 3), ('voice', 2)]"
11006,10837,15,13,"[('not_danceable', 10), ('danceable', 3)]","[('female', 8), ('male', 5)]","[('electronic', 11), ('folkcountry', 1), ('rock', 1)]","[('ambient', 10), ('trance', 3)]","[('rhy', 4), ('roc', 4), ('hip', 2), ('jaz', 1), ('dan', 1), ('pop', 1)]","[('jaz', 12), ('roc', 1)]","[('ChaChaCha', 4), ('Rumba-American', 3), ('VienneseWaltz', 2), ('Tango', 2), ('Samba', 1), ('Waltz', 1)]","[('not_acoustic', 11), ('acoustic', 2)]","[('not_aggressive', 12), ('aggressive', 1)]","[('electronic', 10), ('not_electronic', 3)]","[('happy', 7), ('not_happy', 6)]","[('not_party', 10), ('party', 3)]","[('relaxed', 8), ('not_relaxed', 5)]","[('not_sad', 11), ('sad', 2)]","[('Cluster5', 8), ('Cluster2', 2), ('Cluster3', 2), ('Cluster4', 1)]","[('dark', 8), ('bright', 5)]","[('atonal', 9), ('tonal', 4)]","[('instrumental', 7), ('voice', 6)]"
15791,16002,7,7,"[('danceable', 5), ('not_danceable', 2)]","[('male', 4), ('female', 3)]","[('electronic', 7)]","[('trance', 4), ('ambient', 3)]","[('pop', 3), ('hip', 1), ('rhy', 1), ('dan', 1), ('cla', 1)]","[('jaz', 6), ('roc', 1)]","[('VienneseWaltz', 3), ('ChaChaCha', 2), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 6), ('acoustic', 1)]","[('not_aggressive', 6), ('aggressive', 1)]","[('electronic', 7)]","[('not_happy', 6), ('happy', 1)]","[('not_party', 7)]","[('relaxed', 6), ('not_relaxed', 1)]","[('not_sad', 6), ('sad', 1)]","[('Cluster5', 6), ('Cluster3', 1)]","[('dark', 5), ('bright', 2)]","[('atonal', 5), ('tonal', 2)]","[('instrumental', 5), ('voice', 2)]"
5884,4166,20,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('trance', 4), ('ambient', 1)]","[('roc', 3), ('hip', 2)]","[('jaz', 5)]","[('Tango', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 5)]","[('aggressive', 3), ('not_aggressive', 2)]","[('electronic', 5)]","[('not_happy', 3), ('happy', 2)]","[('party', 3), ('not_party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('bright', 3), ('dark', 2)]","[('tonal', 4), ('atonal', 1)]","[('voice', 3), ('instrumental', 2)]"
14183,27574,9,5,"[('not_danceable', 5)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('folkcountry', 1)]","[('ambient', 5)]","[('rhy', 2), ('roc', 1), ('jaz', 1), ('cla', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Rumba-American', 1), ('Waltz', 1), ('Tango', 1)]","[('acoustic', 4), ('not_acoustic', 1)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('sad', 3), ('not_sad', 2)]","[('Cluster3', 3), ('Cluster2', 1), ('Cluster5', 1)]","[('bright', 3), ('dark', 2)]","[('tonal', 3), ('atonal', 2)]","[('instrumental', 3), ('voice', 2)]"
26128,29772,7,6,"[('danceable', 5), ('not_danceable', 1)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('trance', 5), ('ambient', 1)]","[('roc', 5), ('pop', 1)]","[('jaz', 6)]","[('VienneseWaltz', 2), ('ChaChaCha', 2), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 6)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 4), ('party', 2)]","[('not_relaxed', 4), ('relaxed', 2)]","[('not_sad', 6)]","[('Cluster5', 5), ('Cluster2', 1)]","[('dark', 3), ('bright', 3)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 5), ('voice', 1)]"
25175,28448,8,5,"[('not_danceable', 4), ('danceable', 1)]","[('male', 3), ('female', 2)]","[('electronic', 2), ('folkcountry', 2), ('blues', 1)]","[('ambient', 5)]","[('rhy', 3), ('cla', 1), ('pop', 1)]","[('jaz', 4), ('cou', 1)]","[('VienneseWaltz', 4), ('Tango', 1)]","[('acoustic', 3), ('not_acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 5)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('sad', 4), ('not_sad', 1)]","[('Cluster2', 2), ('Cluster3', 2), ('Cluster4', 1)]","[('bright', 5)]","[('atonal', 3), ('tonal', 2)]","[('voice', 4), ('instrumental', 1)]"
26799,34505,9,6,"[('danceable', 4), ('not_danceable', 2)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('trance', 4), ('ambient', 2)]","[('roc', 3), ('dan', 2), ('pop', 1)]","[('jaz', 6)]","[('VienneseWaltz', 3), ('ChaChaCha', 3)]","[('not_acoustic', 6)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 4), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 6)]","[('Cluster5', 6)]","[('dark', 3), ('bright', 3)]","[('atonal', 3), ('tonal', 3)]","[('instrumental', 5), ('voice', 1)]"
23376,24959,14,6,"[('not_danceable', 4), ('danceable', 2)]","[('male', 4), ('female', 2)]","[('electronic', 4), ('jazz', 1), ('rock', 1)]","[('ambient', 4), ('trance', 2)]","[('hip', 4), ('rhy', 1), ('roc', 1)]","[('jaz', 6)]","[('ChaChaCha', 3), ('Tango', 2), ('Rumba-American', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 6)]","[('electronic', 6)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 4), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 3), ('Cluster1', 2), ('Cluster4', 1)]","[('dark', 5), ('bright', 1)]","[('atonal', 5), ('tonal', 1)]","[('instrumental', 3), ('voice', 3)]"
11059,13726,8,7,"[('not_danceable', 6), ('danceable', 1)]","[('female', 5), ('male', 2)]","[('electronic', 7)]","[('trance', 5), ('techno', 1), ('ambient', 1)]","[('roc', 7)]","[('jaz', 7)]","[('Rumba-American', 3), ('ChaChaCha', 3), ('Waltz', 1)]","[('not_acoustic', 7)]","[('not_aggressive', 4), ('aggressive', 3)]","[('electronic', 6), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 3)]","[('not_party', 4), ('party', 3)]","[('relaxed', 4), ('not_relaxed', 3)]","[('not_sad', 7)]","[('Cluster5', 7)]","[('dark', 7)]","[('atonal', 5), ('tonal', 2)]","[('instrumental', 4), ('voice', 3)]"
14192,16979,24,11,"[('not_danceable', 6), ('danceable', 5)]","[('female', 8), ('male', 3)]","[('electronic', 11)]","[('ambient', 8), ('house', 2), ('trance', 1)]","[('rhy', 4), ('roc', 4), ('dan', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 9), ('roc', 2)]","[('VienneseWaltz', 5), ('Tango', 2), ('ChaChaCha', 2), ('Rumba-International', 1), ('Samba', 1)]","[('not_acoustic', 11)]","[('not_aggressive', 10), ('aggressive', 1)]","[('electronic', 7), ('not_electronic', 4)]","[('not_happy', 8), ('happy', 3)]","[('not_party', 8), ('party', 3)]","[('relaxed', 7), ('not_relaxed', 4)]","[('not_sad', 9), ('sad', 2)]","[('Cluster3', 4), ('Cluster5', 3), ('Cluster2', 2), ('Cluster1', 1), ('Cluster4', 1)]","[('dark', 6), ('bright', 5)]","[('atonal', 6), ('tonal', 5)]","[('instrumental', 8), ('voice', 3)]"
1618,613,11,5,"[('danceable', 3), ('not_danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 3), ('alternative', 1), ('folkcountry', 1)]","[('ambient', 4), ('trance', 1)]","[('rhy', 2), ('hip', 1), ('roc', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 1)]","[('not_electronic', 3), ('electronic', 2)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 3), ('party', 2)]","[('not_relaxed', 4), ('relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster3', 2), ('Cluster1', 1), ('Cluster4', 1), ('Cluster5', 1)]","[('dark', 3), ('bright', 2)]","[('tonal', 3), ('atonal', 2)]","[('voice', 5)]"
11052,13762,7,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 5)]","[('ambient', 5)]","[('roc', 4), ('cla', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('ChaChaCha', 2), ('Tango', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 3), ('aggressive', 2)]","[('not_electronic', 5)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 4), ('party', 1)]","[('not_relaxed', 4), ('relaxed', 1)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 2), ('Cluster3', 1), ('Cluster1', 1), ('Cluster4', 1)]","[('dark', 3), ('bright', 2)]","[('tonal', 3), ('atonal', 2)]","[('voice', 4), ('instrumental', 1)]"
21606,24608,5,5,"[('not_danceable', 5)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('trance', 5)]","[('roc', 5)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Rumba-American', 1), ('Waltz', 1), ('Tango', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 5)]","[('atonal', 5)]","[('instrumental', 3), ('voice', 2)]"
20100,19897,7,5,"[('danceable', 4), ('not_danceable', 1)]","[('female', 3), ('male', 2)]","[('electronic', 4), ('folkcountry', 1)]","[('ambient', 4), ('house', 1)]","[('hip', 2), ('rhy', 1), ('roc', 1), ('jaz', 1)]","[('jaz', 5)]","[('ChaChaCha', 3), ('Tango', 2)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 5)]","[('party', 4), ('not_party', 1)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster2', 2)]","[('dark', 3), ('bright', 2)]","[('tonal', 4), ('atonal', 1)]","[('voice', 4), ('instrumental', 1)]"
2656,1154,11,6,"[('not_danceable', 5), ('danceable', 1)]","[('male', 4), ('female', 2)]","[('electronic', 5), ('rock', 1)]","[('ambient', 4), ('house', 1), ('trance', 1)]","[('hip', 2), ('roc', 2), ('rhy', 1), ('pop', 1)]","[('jaz', 6)]","[('VienneseWaltz', 2), ('Tango', 2), ('Jive', 1), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 3), ('aggressive', 3)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 4), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 6)]","[('Cluster5', 5), ('Cluster3', 1)]","[('bright', 4), ('dark', 2)]","[('tonal', 4), ('atonal', 2)]","[('voice', 4), ('instrumental', 2)]"
23538,29501,9,6,"[('not_danceable', 5), ('danceable', 1)]","[('male', 4), ('female', 2)]","[('electronic', 6)]","[('ambient', 3), ('trance', 2), ('techno', 1)]","[('roc', 2), ('pop', 2), ('hip', 1), ('rhy', 1)]","[('jaz', 6)]","[('VienneseWaltz', 3), ('Rumba-American', 2), ('Tango', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 2)]","[('Cluster3', 3), ('Cluster5', 3)]","[('dark', 3), ('bright', 3)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 3), ('voice', 3)]"
12017,23532,16,7,"[('not_danceable', 5), ('danceable', 2)]","[('female', 5), ('male', 2)]","[('electronic', 7)]","[('trance', 5), ('ambient', 2)]","[('roc', 3), ('pop', 2), ('rhy', 1), ('hip', 1)]","[('jaz', 7)]","[('VienneseWaltz', 3), ('Rumba-American', 2), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 7)]","[('not_aggressive', 6), ('aggressive', 1)]","[('electronic', 7)]","[('not_happy', 6), ('happy', 1)]","[('not_party', 6), ('party', 1)]","[('relaxed', 7)]","[('not_sad', 7)]","[('Cluster5', 6), ('Cluster3', 1)]","[('dark', 7)]","[('atonal', 7)]","[('instrumental', 6), ('voice', 1)]"
6435,13162,8,5,"[('danceable', 3), ('not_danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('house', 2), ('trance', 2), ('ambient', 1)]","[('rhy', 1), ('hip', 1), ('roc', 1), ('cla', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 3), ('VienneseWaltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster3', 2)]","[('bright', 4), ('dark', 1)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 3), ('voice', 2)]"
5533,4387,8,5,"[('danceable', 3), ('not_danceable', 2)]","[('male', 4), ('female', 1)]","[('electronic', 4), ('folkcountry', 1)]","[('ambient', 4), ('trance', 1)]","[('pop', 2), ('rhy', 1), ('dan', 1), ('roc', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Tango', 2), ('Rumba-American', 1)]","[('acoustic', 3), ('not_acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 4), ('electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 4), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 3), ('Cluster4', 1), ('Cluster5', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 4), ('atonal', 1)]","[('voice', 3), ('instrumental', 2)]"
1644,651,6,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('pop', 3), ('roc', 2)]","[('jaz', 5)]","[('Rumba-American', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 4), ('party', 1)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 3), ('bright', 2)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 3), ('voice', 2)]"
